event_id,user_id,product_id,event_type,event_timestamp
4701,601,41,view,2023-05-09 01:00:00
4702,150,46,view,2023-03-07 20:00:00
4703,705,1,view,2023-09-03 20:00:00
4704,878,1,purchase,2024-01-26 09:00:00
4705,251,21,view,2023-12-16 07:00:00
4706,5,38,cart,2023-03-18 06:00:00
4707,305,33,cart,2023-06-26 13:00:00
4708,437,28,view,2023-03-14 21:00:00
4709,556,27,view,2023-10-10 16:00:00
4710,583,50,view,2023-06-22 18:00:00
4711,556,6,purchase,2023-11-16 10:00:00
4712,712,40,cart,2023-11-10 11:00:00
4713,235,23,cart,2023-09-17 02:00:00
4714,354,29,purchase,2023-11-30 13:00:00
4715,930,31,view,2023-10-19 19:00:00
4716,538,23,view,2023-11-03 10:00:00
4717,587,14,cart,2023-05-09 20:00:00
4718,193,21,purchase,2023-05-25 13:00:00
4719,373,27,cart,2023-02-09 12:00:00
4720,192,7,cart,2023-07-18 22:00:00
4721,87,12,cart,2023-11-15 06:00:00
4722,442,30,view,2023-10-14 01:00:00
4723,157,10,view,2023-05-02 08:00:00
4724,971,49,view,2023-06-09 08:00:00
4725,392,36,view,2023-11-10 07:00:00
4726,602,12,view,2023-02-17 19:00:00
4727,543,22,view,2023-09-21 10:00:00
4728,250,3,view,2023-03-12 13:00:00
4729,431,10,cart,2023-05-27 23:00:00
4730,71,29,view,2023-04-06 21:00:00
4731,697,10,cart,2023-02-01 12:00:00
4732,702,2,view,2023-08-19 01:00:00
4733,918,18,view,2023-08-20 16:00:00
4734,521,38,cart,2023-12-04 05:00:00
4735,164,19,cart,2023-10-12 20:00:00
4736,29,42,view,2024-01-13 19:00:00
4737,762,35,view,2023-03-01 17:00:00
4738,900,34,view,2023-10-08 00:00:00
4739,109,9,view,2023-02-16 17:00:00
4740,727,20,view,2023-09-02 23:00:00
4741,203,13,view,2023-05-12 17:00:00
4742,683,30,purchase,2023-12-11 23:00:00
4743,933,8,view,2023-04-08 10:00:00
4744,44,44,view,2023-06-21 10:00:00
4745,149,48,view,2023-07-24 01:00:00
4746,268,25,view,2023-02-12 08:00:00
4747,118,18,view,2023-08-26 12:00:00
4748,37,44,view,2023-04-06 03:00:00
4749,546,46,purchase,2023-03-20 13:00:00
4750,431,10,cart,2023-05-30 19:00:00
4751,601,41,view,2023-03-30 11:00:00
4752,541,3,view,2024-01-12 20:00:00
4753,474,17,cart,2023-08-20 18:00:00
4754,75,19,view,2024-01-21 02:00:00
4755,31,10,view,2023-03-02 03:00:00
4756,92,12,purchase,2023-07-02 04:00:00
4757,441,42,view,2024-01-05 21:00:00
4758,196,48,view,2023-05-25 10:00:00
4759,641,23,view,2023-05-22 00:00:00
4760,544,39,view,2023-08-03 01:00:00
4761,845,11,view,2023-07-14 05:00:00
4762,216,17,view,2023-04-07 14:00:00
4763,522,23,cart,2023-09-20 22:00:00
4764,196,17,purchase,2023-05-22 22:00:00
4765,394,18,view,2024-01-18 17:00:00
4766,835,9,view,2023-07-27 10:00:00
4767,922,8,cart,2023-08-25 19:00:00
4768,245,40,view,2023-06-04 13:00:00
4769,721,5,view,2023-03-02 00:00:00
4770,891,4,view,2023-07-30 21:00:00
4771,56,28,view,2023-12-14 23:00:00
4772,999,11,cart,2024-01-28 02:00:00
4773,924,13,view,2023-06-25 17:00:00
4774,635,46,view,2023-09-06 13:00:00
4775,671,24,cart,2023-06-15 10:00:00
4776,204,33,cart,2023-04-13 05:00:00
4777,668,39,cart,2023-09-15 17:00:00
4778,247,37,purchase,2023-09-07 19:00:00
4779,547,5,cart,2023-06-03 19:00:00
4780,306,37,view,2023-02-15 17:00:00
4781,958,3,view,2023-09-18 21:00:00
4782,644,34,view,2023-06-10 19:00:00
4783,678,20,cart,2023-01-11 14:00:00
4784,674,47,view,2023-10-13 23:00:00
4785,126,10,view,2023-05-22 01:00:00
4786,242,12,cart,2023-11-06 18:00:00
4787,24,22,view,2023-08-04 13:00:00
4788,120,23,view,2023-05-27 04:00:00
4789,738,35,view,2023-05-12 12:00:00
4790,614,24,cart,2023-02-06 19:00:00
4791,626,16,view,2023-06-22 03:00:00
4792,957,41,view,2023-06-05 11:00:00
4793,948,6,view,2023-05-15 06:00:00
4794,615,3,purchase,2023-02-03 02:00:00
4795,507,36,view,2023-06-25 00:00:00
4796,559,30,view,2024-01-10 13:00:00
4797,552,20,purchase,2023-02-07 23:00:00
4798,166,24,cart,2023-05-23 12:00:00
4799,315,23,view,2023-11-07 17:00:00
4800,543,23,cart,2023-08-27 03:00:00
4801,107,48,purchase,2023-10-11 14:00:00
4802,241,38,view,2023-07-23 08:00:00
4803,678,3,purchase,2023-01-16 00:00:00
4804,842,21,view,2023-10-10 08:00:00
4805,520,22,view,2023-05-29 14:00:00
4806,635,18,view,2023-07-28 02:00:00
4807,901,10,view,2023-10-10 15:00:00
4808,136,43,cart,2023-12-13 17:00:00
4809,548,43,view,2023-07-20 01:00:00
4810,25,23,view,2023-11-16 17:00:00
4811,905,14,cart,2023-07-16 08:00:00
4812,921,11,purchase,2023-04-12 07:00:00
4813,72,46,view,2023-07-07 12:00:00
4814,257,9,view,2023-06-02 15:00:00
4815,416,46,view,2023-01-30 06:00:00
4816,29,5,view,2024-02-07 19:00:00
4817,799,4,view,2023-10-31 08:00:00
4818,674,19,cart,2023-08-24 01:00:00
4819,353,45,view,2023-02-12 22:00:00
4820,372,27,view,2023-07-07 04:00:00
4821,832,25,view,2023-11-03 20:00:00
4822,837,13,view,2023-05-26 00:00:00
4823,708,46,view,2023-03-21 09:00:00
4824,763,6,view,2024-01-22 07:00:00
4825,401,2,view,2023-07-15 21:00:00
4826,510,29,view,2023-04-16 09:00:00
4827,825,17,purchase,2023-06-27 18:00:00
4828,351,28,view,2023-11-23 08:00:00
4829,74,23,view,2023-11-17 05:00:00
4830,966,15,view,2024-01-06 05:00:00
4831,454,15,cart,2023-05-26 10:00:00
4832,521,25,view,2023-11-09 14:00:00
4833,49,32,cart,2023-04-15 20:00:00
4834,311,26,view,2023-03-01 13:00:00
4835,910,45,view,2023-10-08 09:00:00
4836,297,25,purchase,2023-08-10 10:00:00
4837,45,6,view,2023-02-06 03:00:00
4838,713,21,purchase,2023-09-05 12:00:00
4839,636,34,purchase,2024-02-09 09:00:00
4840,827,42,cart,2023-12-22 23:00:00
4841,405,2,cart,2023-11-29 12:00:00
4842,351,2,view,2023-11-25 04:00:00
4843,440,8,cart,2023-05-16 04:00:00
4844,976,39,view,2023-12-24 05:00:00
4845,691,38,view,2023-06-22 09:00:00
4846,847,47,view,2023-03-07 12:00:00
4847,299,36,view,2023-03-17 04:00:00
4848,681,6,view,2023-06-15 07:00:00
4849,397,11,cart,2023-08-21 20:00:00
4850,341,8,view,2023-12-09 05:00:00
4851,896,31,cart,2023-03-02 05:00:00
4852,573,39,cart,2023-11-03 08:00:00
4853,927,2,view,2023-06-16 00:00:00
4854,925,42,view,2023-04-24 05:00:00
4855,401,16,cart,2023-07-23 07:00:00
4856,846,19,view,2023-11-27 19:00:00
4857,845,50,purchase,2023-08-09 01:00:00
4858,535,35,view,2023-06-06 08:00:00
4859,837,5,view,2023-05-27 10:00:00
4860,906,11,cart,2023-04-29 13:00:00
4861,603,35,view,2023-04-23 05:00:00
4862,413,45,view,2023-03-27 21:00:00
4863,732,25,view,2023-03-28 19:00:00
4864,296,7,view,2023-07-28 04:00:00
4865,555,42,view,2023-02-13 11:00:00
4866,375,46,view,2023-10-20 00:00:00
4867,67,13,purchase,2023-09-29 02:00:00
4868,566,27,view,2023-08-17 11:00:00
4869,297,12,view,2023-07-27 19:00:00
4870,207,42,view,2023-02-12 22:00:00
4871,737,47,view,2023-07-04 06:00:00
4872,872,9,view,2024-01-10 04:00:00
4873,676,4,view,2023-02-21 00:00:00
4874,227,22,view,2023-12-02 04:00:00
4875,760,46,view,2023-10-20 12:00:00
4876,223,10,view,2023-08-21 13:00:00
4877,91,3,cart,2023-03-06 14:00:00
4878,559,25,view,2024-01-09 05:00:00
4879,21,41,view,2023-11-17 03:00:00
4880,255,18,view,2023-06-17 10:00:00
4881,251,9,cart,2024-01-03 08:00:00
4882,957,43,view,2023-06-05 21:00:00
4883,564,12,view,2023-08-09 01:00:00
4884,321,50,view,2023-05-11 14:00:00
4885,350,10,cart,2023-09-19 01:00:00
4886,449,34,view,2023-12-06 01:00:00
4887,638,49,view,2023-03-14 13:00:00
4888,927,28,view,2023-06-08 04:00:00
4889,640,4,view,2023-08-09 04:00:00
4890,830,24,cart,2024-01-02 09:00:00
4891,447,29,view,2023-01-04 03:00:00
4892,227,43,view,2023-11-15 23:00:00
4893,843,6,purchase,2023-02-04 08:00:00
4894,841,35,view,2023-03-22 18:00:00
4895,366,15,view,2023-06-20 19:00:00
4896,440,24,view,2023-05-23 18:00:00
4897,980,21,view,2023-11-26 16:00:00
4898,639,9,cart,2023-05-11 22:00:00
4899,122,30,cart,2024-01-27 01:00:00
4900,97,23,purchase,2023-11-28 20:00:00
4901,199,34,view,2023-09-29 16:00:00
4902,447,29,view,2023-01-26 05:00:00
4903,728,16,view,2023-07-20 00:00:00
4904,662,49,view,2023-11-07 08:00:00
4905,822,42,view,2023-09-11 01:00:00
4906,899,38,view,2024-01-07 15:00:00
4907,652,5,purchase,2023-08-11 00:00:00
4908,699,37,view,2024-01-17 04:00:00
4909,901,40,cart,2023-10-09 16:00:00
4910,829,41,view,2023-01-30 07:00:00
4911,828,47,view,2023-05-23 19:00:00
4912,92,28,purchase,2023-07-17 02:00:00
4913,676,10,view,2023-01-30 19:00:00
4914,173,28,view,2023-08-22 05:00:00
4915,57,5,view,2023-04-18 07:00:00
4916,782,50,view,2023-08-30 20:00:00
4917,791,37,purchase,2023-12-10 04:00:00
4918,199,46,view,2023-11-12 05:00:00
4919,162,25,purchase,2023-03-08 03:00:00
4920,719,7,view,2023-09-29 18:00:00
4921,39,39,purchase,2023-03-10 00:00:00
4922,73,32,view,2023-08-04 01:00:00
4923,809,41,cart,2023-07-11 13:00:00
4924,580,1,view,2023-06-04 16:00:00
4925,127,40,view,2023-06-12 01:00:00
4926,324,46,cart,2023-12-13 06:00:00
4927,332,22,view,2023-09-27 19:00:00
4928,750,8,view,2023-08-04 05:00:00
4929,945,34,cart,2023-10-31 05:00:00
4930,808,38,view,2023-10-22 03:00:00
4931,513,40,view,2023-04-13 04:00:00
4932,927,26,view,2023-05-31 10:00:00
4933,193,47,cart,2023-05-28 12:00:00
4934,705,41,cart,2023-09-23 13:00:00
4935,329,7,purchase,2023-03-13 21:00:00
4936,51,46,view,2023-01-26 03:00:00
4937,960,23,view,2023-02-21 07:00:00
4938,340,48,view,2023-12-20 05:00:00
4939,526,2,view,2024-01-26 12:00:00
4940,132,1,view,2024-01-01 08:00:00
4941,237,22,view,2023-07-12 12:00:00
4942,58,14,view,2023-10-26 11:00:00
4943,288,20,view,2023-04-27 08:00:00
4944,613,1,view,2023-08-18 00:00:00
4945,643,20,view,2023-08-27 10:00:00
4946,18,26,view,2023-12-01 01:00:00
4947,771,13,view,2023-11-01 17:00:00
4948,53,19,purchase,2023-10-28 15:00:00
4949,909,37,view,2023-03-23 19:00:00
4950,678,7,purchase,2023-01-09 20:00:00
4951,125,23,view,2023-08-16 20:00:00
4952,642,45,purchase,2023-09-26 22:00:00
4953,532,50,purchase,2023-06-05 12:00:00
4954,975,42,cart,2023-09-04 07:00:00
4955,687,13,view,2023-07-15 06:00:00
4956,122,26,cart,2024-01-08 17:00:00
4957,966,36,purchase,2023-11-20 08:00:00
4958,262,24,view,2023-06-14 10:00:00
4959,334,15,view,2023-02-25 19:00:00
4960,72,49,view,2023-08-08 21:00:00
4961,781,1,view,2023-12-15 11:00:00
4962,170,30,view,2023-11-30 22:00:00
4963,367,48,view,2023-06-21 07:00:00
4964,85,17,view,2023-12-25 20:00:00
4965,168,25,view,2024-01-07 19:00:00
4966,687,12,view,2023-07-14 18:00:00
4967,931,21,cart,2023-08-30 05:00:00
4968,9,2,view,2023-05-10 17:00:00
4969,765,22,cart,2023-03-30 13:00:00
4970,948,27,view,2023-05-16 13:00:00
4971,484,39,view,2023-10-24 01:00:00
4972,114,6,cart,2023-10-05 16:00:00
4973,617,40,purchase,2023-12-08 09:00:00
4974,776,15,view,2023-08-13 11:00:00
4975,101,5,view,2023-07-08 14:00:00
4976,913,25,view,2023-06-06 11:00:00
4977,621,36,view,2024-02-04 00:00:00
4978,766,43,cart,2023-03-24 12:00:00
4979,486,23,view,2023-10-25 13:00:00
4980,802,20,view,2023-02-14 09:00:00
4981,128,30,view,2023-11-09 02:00:00
4982,750,22,view,2023-06-20 02:00:00
4983,439,9,view,2023-10-10 01:00:00
4984,833,26,view,2023-08-16 05:00:00
4985,743,11,cart,2023-07-21 20:00:00
4986,921,10,view,2023-04-10 22:00:00
4987,280,39,view,2023-07-20 08:00:00
4988,650,21,view,2024-01-18 11:00:00
4989,992,38,purchase,2023-01-14 20:00:00
4990,632,16,view,2023-07-03 22:00:00
4991,891,41,view,2023-06-28 23:00:00
4992,862,22,view,2023-03-17 12:00:00
4993,927,46,view,2023-05-10 13:00:00
4994,9,44,view,2023-05-28 00:00:00
4995,244,31,view,2023-06-25 13:00:00
4996,700,33,view,2023-02-25 15:00:00
4997,35,41,cart,2023-07-30 04:00:00
4998,791,19,view,2023-11-28 06:00:00
4999,776,32,cart,2023-08-16 02:00:00
5000,869,16,view,2024-01-12 15:00:00
5001,484,26,view,2023-10-27 12:00:00
5002,232,16,cart,2023-08-31 12:00:00
5003,941,32,cart,2024-01-23 05:00:00
5004,810,13,purchase,2023-08-15 13:00:00
5005,470,50,view,2023-03-24 17:00:00
5006,329,42,view,2023-03-08 19:00:00
5007,450,50,view,2023-05-30 20:00:00
5008,565,35,view,2024-01-22 11:00:00
5009,591,26,purchase,2023-08-18 20:00:00
5010,102,30,view,2023-03-14 20:00:00
5011,519,1,view,2023-02-22 14:00:00
5012,357,44,view,2023-03-27 11:00:00
5013,959,43,cart,2023-09-20 00:00:00
5014,80,21,view,2023-08-17 05:00:00
5015,91,18,view,2023-03-21 11:00:00
5016,706,2,view,2023-09-30 08:00:00
5017,435,36,view,2023-11-10 08:00:00
5018,883,50,purchase,2023-05-27 22:00:00
5019,944,26,view,2023-06-09 10:00:00
5020,849,47,purchase,2023-01-17 06:00:00
5021,820,47,view,2023-10-12 21:00:00
5022,653,6,cart,2023-12-14 07:00:00
5023,484,15,cart,2023-10-15 19:00:00
5024,607,13,view,2023-08-06 15:00:00
5025,362,42,view,2023-06-13 00:00:00
5026,270,15,view,2023-01-27 17:00:00
5027,40,2,view,2023-10-23 05:00:00
5028,608,16,view,2023-07-11 13:00:00
5029,328,21,cart,2023-07-15 14:00:00
5030,374,45,view,2023-07-11 00:00:00
5031,843,11,cart,2023-02-17 06:00:00
5032,845,4,view,2023-06-23 18:00:00
5033,983,41,view,2023-05-29 06:00:00
5034,249,40,view,2023-05-26 15:00:00
5035,368,4,view,2023-11-25 14:00:00
5036,474,22,view,2023-08-18 16:00:00
5037,251,13,view,2023-12-14 05:00:00
5038,237,50,view,2023-08-10 16:00:00
5039,547,47,view,2023-05-28 05:00:00
5040,727,7,cart,2023-09-08 18:00:00
5041,934,3,view,2023-04-24 07:00:00
5042,272,37,view,2023-04-21 01:00:00
5043,212,43,view,2023-09-18 18:00:00
5044,66,1,view,2023-04-16 18:00:00
5045,978,2,view,2023-02-07 15:00:00
5046,15,46,cart,2023-06-30 06:00:00
5047,497,21,cart,2023-02-02 11:00:00
5048,765,4,cart,2023-04-06 07:00:00
5049,277,17,cart,2023-07-29 21:00:00
5050,517,36,view,2023-03-09 11:00:00
5051,860,48,cart,2023-10-24 23:00:00
5052,681,1,cart,2023-06-25 20:00:00
5053,324,37,cart,2023-12-16 21:00:00
5054,896,1,view,2023-01-28 11:00:00
5055,746,35,view,2024-02-12 18:00:00
5056,550,36,view,2023-08-25 09:00:00
5057,395,23,cart,2023-03-02 18:00:00
5058,572,13,view,2023-10-19 03:00:00
5059,913,24,purchase,2023-05-11 03:00:00
5060,97,10,view,2024-01-03 20:00:00
5061,575,27,view,2023-09-20 22:00:00
5062,752,15,view,2023-04-03 15:00:00
5063,946,37,cart,2023-09-10 16:00:00
5064,449,34,view,2023-11-09 07:00:00
5065,468,46,cart,2023-11-05 12:00:00
5066,141,33,view,2023-09-06 12:00:00
5067,249,5,purchase,2023-06-27 14:00:00
5068,796,26,view,2023-12-21 06:00:00
5069,612,50,view,2023-06-09 12:00:00
5070,412,32,view,2023-10-21 02:00:00
5071,329,7,view,2023-04-01 12:00:00
5072,693,40,view,2023-07-09 11:00:00
5073,819,7,cart,2023-06-28 20:00:00
5074,691,22,cart,2023-06-18 16:00:00
5075,147,41,purchase,2023-10-07 07:00:00
5076,828,35,cart,2023-04-21 11:00:00
5077,889,28,view,2023-08-05 17:00:00
5078,358,10,view,2023-12-24 13:00:00
5079,176,22,cart,2023-10-23 12:00:00
5080,133,22,purchase,2023-10-13 05:00:00
5081,530,43,view,2023-04-25 05:00:00
5082,383,15,view,2023-07-31 21:00:00
5083,162,34,view,2023-04-30 14:00:00
5084,566,29,cart,2023-08-17 08:00:00
5085,96,35,cart,2023-12-14 03:00:00
5086,102,4,view,2023-03-28 14:00:00
5087,714,22,view,2023-11-13 02:00:00
5088,124,6,view,2023-04-02 14:00:00
5089,338,47,view,2023-03-19 20:00:00
5090,330,20,cart,2023-01-18 05:00:00
5091,437,41,purchase,2023-04-06 11:00:00
5092,129,19,view,2023-01-29 04:00:00
5093,76,21,view,2023-11-19 00:00:00
5094,537,11,view,2023-09-19 23:00:00
5095,783,43,view,2023-09-22 02:00:00
5096,643,2,view,2023-08-31 00:00:00
5097,934,18,view,2023-04-26 11:00:00
5098,793,15,view,2023-06-05 20:00:00
5099,913,41,cart,2023-05-28 00:00:00
5100,453,43,view,2023-04-09 22:00:00
5101,797,25,cart,2024-01-30 23:00:00
5102,78,31,view,2023-08-04 00:00:00
5103,973,34,cart,2023-05-18 14:00:00
5104,42,4,view,2023-06-21 22:00:00
5105,424,11,view,2023-12-08 14:00:00
5106,562,8,view,2023-04-01 07:00:00
5107,754,50,view,2023-03-29 13:00:00
5108,443,30,view,2023-06-18 08:00:00
5109,681,29,purchase,2023-06-03 08:00:00
5110,30,30,view,2023-03-14 03:00:00
5111,326,12,cart,2023-01-05 16:00:00
5112,462,13,view,2023-10-27 23:00:00
5113,884,37,view,2023-04-04 14:00:00
5114,165,20,purchase,2023-02-27 02:00:00
5115,781,7,view,2023-11-06 23:00:00
5116,178,3,cart,2023-05-21 20:00:00
5117,667,38,view,2023-10-03 07:00:00
5118,949,35,view,2023-01-12 02:00:00
5119,52,46,cart,2023-09-19 00:00:00
5120,376,3,view,2023-03-18 01:00:00
5121,386,24,view,2023-10-02 06:00:00
5122,155,5,view,2023-07-20 11:00:00
5123,618,3,cart,2023-06-28 12:00:00
5124,268,24,view,2023-02-16 00:00:00
5125,595,20,view,2023-08-11 15:00:00
5126,668,30,purchase,2023-09-24 01:00:00
5127,472,35,view,2023-04-19 18:00:00
5128,11,41,view,2023-12-19 14:00:00
5129,887,38,view,2023-02-04 05:00:00
5130,62,38,view,2023-03-31 20:00:00
5131,255,33,view,2023-06-09 03:00:00
5132,516,42,purchase,2023-03-29 04:00:00
5133,96,1,view,2024-02-03 16:00:00
5134,653,2,view,2023-12-04 20:00:00
5135,20,3,view,2024-02-04 06:00:00
5136,244,24,view,2023-06-21 02:00:00
5137,63,7,purchase,2024-02-01 12:00:00
5138,154,18,view,2024-01-20 10:00:00
5139,42,16,view,2023-06-24 09:00:00
5140,437,29,view,2023-04-12 09:00:00
5141,732,26,view,2023-03-05 02:00:00
5142,823,21,view,2023-06-04 03:00:00
5143,829,32,view,2023-03-05 02:00:00
5144,993,30,view,2023-04-09 09:00:00
5145,7,39,view,2023-02-24 22:00:00
5146,909,26,view,2023-03-24 17:00:00
5147,848,38,view,2023-12-28 21:00:00
5148,82,16,purchase,2023-09-02 07:00:00
5149,291,12,view,2024-01-09 16:00:00
5150,322,36,cart,2023-10-29 05:00:00
5151,642,5,view,2023-09-25 18:00:00
5152,894,50,cart,2023-11-08 01:00:00
5153,609,43,purchase,2023-06-21 00:00:00
5154,85,14,view,2024-01-12 04:00:00
5155,623,17,view,2024-01-06 15:00:00
5156,429,49,view,2023-04-21 20:00:00
5157,451,39,view,2023-06-28 09:00:00
5158,536,34,view,2023-04-10 22:00:00
5159,649,7,view,2023-02-15 19:00:00
5160,697,39,view,2023-02-19 21:00:00
5161,567,11,view,2023-03-13 22:00:00
5162,806,46,view,2023-04-12 17:00:00
5163,666,6,view,2023-07-24 09:00:00
5164,458,49,purchase,2023-08-04 02:00:00
5165,448,44,view,2023-09-28 06:00:00
5166,271,39,view,2023-09-12 11:00:00
5167,836,15,view,2023-06-08 20:00:00
5168,738,40,view,2023-04-28 23:00:00
5169,823,32,view,2023-04-29 14:00:00
5170,309,33,purchase,2023-10-10 16:00:00
5171,205,20,cart,2023-07-22 00:00:00
5172,383,47,purchase,2023-07-31 16:00:00
5173,19,3,cart,2023-10-04 03:00:00
5174,3,47,view,2023-09-28 08:00:00
5175,479,8,cart,2023-10-24 08:00:00
5176,340,26,cart,2024-01-07 17:00:00
5177,139,7,cart,2023-03-23 10:00:00
5178,350,42,view,2023-11-11 10:00:00
5179,579,50,view,2023-04-21 15:00:00
5180,866,20,cart,2023-03-08 05:00:00
5181,734,50,cart,2024-01-04 22:00:00
5182,740,20,purchase,2023-04-19 15:00:00
5183,89,9,cart,2023-09-23 21:00:00
5184,673,27,view,2023-03-31 17:00:00
5185,159,12,view,2023-05-05 14:00:00
5186,429,24,cart,2023-06-13 05:00:00
5187,542,24,view,2023-07-30 17:00:00
5188,939,14,view,2023-09-27 11:00:00
5189,230,2,view,2023-05-05 14:00:00
5190,788,23,view,2023-08-07 18:00:00
5191,193,27,view,2023-05-05 15:00:00
5192,498,21,view,2023-03-12 11:00:00
5193,57,47,view,2023-04-05 16:00:00
5194,53,37,cart,2023-09-30 23:00:00
5195,162,9,cart,2023-04-24 04:00:00
5196,519,14,view,2023-01-14 10:00:00
5197,13,49,purchase,2023-05-03 13:00:00
5198,793,5,view,2023-04-13 04:00:00
5199,7,17,purchase,2023-03-09 19:00:00
5200,519,48,view,2023-01-16 02:00:00
5201,498,11,view,2023-01-22 21:00:00
5202,683,13,view,2024-01-22 19:00:00
5203,485,49,view,2023-01-26 07:00:00
5204,538,30,view,2023-11-03 07:00:00
5205,608,49,view,2023-05-25 01:00:00
5206,545,15,view,2023-04-13 01:00:00
5207,103,28,view,2023-06-28 03:00:00
5208,536,23,cart,2023-03-19 00:00:00
5209,554,22,purchase,2023-07-26 11:00:00
5210,934,4,view,2023-05-27 20:00:00
5211,800,15,view,2023-06-21 19:00:00
5212,739,28,view,2023-05-25 22:00:00
5213,2,5,view,2024-01-30 06:00:00
5214,329,45,view,2023-02-28 09:00:00
5215,792,14,purchase,2023-11-30 10:00:00
5216,534,8,view,2024-01-02 10:00:00
5217,94,4,view,2023-12-18 10:00:00
5218,200,13,view,2023-12-06 09:00:00
5219,610,13,view,2023-06-20 22:00:00
5220,90,42,view,2023-08-09 16:00:00
5221,216,43,view,2023-04-13 02:00:00
5222,526,4,view,2023-12-24 16:00:00
5223,494,37,cart,2023-05-08 00:00:00
5224,347,39,view,2023-08-04 07:00:00
5225,982,20,cart,2024-01-01 08:00:00
5226,511,42,view,2023-11-08 12:00:00
5227,742,15,view,2023-01-12 09:00:00
5228,114,2,cart,2023-10-28 21:00:00
5229,539,22,view,2023-09-18 20:00:00
5230,337,38,view,2023-10-01 19:00:00
5231,849,27,view,2023-02-23 17:00:00
5232,342,38,cart,2023-07-25 21:00:00
5233,754,46,view,2023-05-03 09:00:00
5234,714,45,cart,2023-11-28 06:00:00
5235,697,31,view,2023-02-17 17:00:00
5236,693,29,cart,2023-07-10 11:00:00
5237,524,16,cart,2023-03-05 11:00:00
5238,724,43,view,2023-04-01 06:00:00
5239,16,48,view,2023-05-27 02:00:00
5240,415,30,view,2023-06-06 08:00:00
5241,187,2,cart,2023-11-03 13:00:00
5242,260,16,view,2023-07-06 14:00:00
5243,420,26,view,2024-02-27 12:00:00
5244,370,2,view,2023-12-24 18:00:00
5245,510,40,view,2023-04-12 02:00:00
5246,301,18,purchase,2023-11-30 08:00:00
5247,698,10,view,2023-08-31 15:00:00
5248,788,27,view,2023-07-18 12:00:00
5249,884,19,view,2023-04-01 11:00:00
5250,800,50,view,2023-07-07 08:00:00
5251,45,49,view,2023-03-17 05:00:00
5252,251,33,view,2024-01-10 07:00:00
5253,542,13,purchase,2023-07-23 08:00:00
5254,159,18,cart,2023-03-28 11:00:00
5255,855,45,view,2023-02-26 08:00:00
5256,756,28,view,2023-02-04 17:00:00
5257,642,40,view,2023-09-02 14:00:00
5258,532,8,view,2023-05-03 19:00:00
5259,355,24,view,2023-10-02 12:00:00
5260,832,6,view,2023-10-10 06:00:00
5261,639,2,purchase,2023-05-07 22:00:00
5262,606,18,view,2023-02-24 10:00:00
5263,935,28,view,2023-03-05 20:00:00
5264,950,36,view,2024-01-12 22:00:00
5265,670,17,view,2023-10-13 21:00:00
5266,462,14,view,2023-09-19 14:00:00
5267,467,2,purchase,2023-08-03 13:00:00
5268,903,1,view,2023-08-18 19:00:00
5269,902,11,view,2023-11-08 16:00:00
5270,103,10,view,2023-07-10 19:00:00
5271,440,5,view,2023-06-16 17:00:00
5272,679,48,view,2023-04-19 19:00:00
5273,962,2,view,2023-09-23 01:00:00
5274,758,20,view,2023-08-19 15:00:00
5275,321,37,view,2023-05-31 01:00:00
5276,151,8,view,2023-03-14 02:00:00
5277,635,17,view,2023-09-11 10:00:00
5278,944,19,view,2023-06-13 20:00:00
5279,11,50,view,2024-01-02 14:00:00
5280,601,7,view,2023-03-22 14:00:00
5281,508,25,view,2023-04-02 03:00:00
5282,48,29,view,2023-11-01 05:00:00
5283,963,22,cart,2023-04-04 08:00:00
5284,792,42,view,2023-12-13 12:00:00
5285,131,18,view,2023-10-14 20:00:00
5286,723,23,view,2023-11-07 07:00:00
5287,409,38,view,2023-10-04 13:00:00
5288,735,10,purchase,2023-11-24 21:00:00
5289,166,30,view,2023-06-07 18:00:00
5290,210,7,view,2023-03-30 04:00:00
5291,265,27,cart,2023-12-21 23:00:00
5292,238,17,view,2024-01-13 07:00:00
5293,420,45,cart,2023-12-31 23:00:00
5294,143,15,view,2023-03-22 07:00:00
5295,529,31,view,2023-05-26 15:00:00
5296,781,22,view,2023-12-13 16:00:00
5297,114,44,view,2023-11-21 21:00:00
5298,403,18,purchase,2023-03-07 12:00:00
5299,79,48,view,2023-09-10 21:00:00
5300,970,16,view,2023-12-22 05:00:00
5301,147,14,view,2023-09-24 16:00:00
5302,374,21,view,2023-07-09 02:00:00
5303,613,34,view,2023-08-10 14:00:00
5304,688,37,view,2023-02-19 04:00:00
5305,201,5,view,2023-06-13 06:00:00
5306,467,31,view,2023-07-27 01:00:00
5307,239,1,view,2024-01-06 04:00:00
5308,115,5,cart,2023-03-25 00:00:00
5309,506,48,view,2023-07-29 13:00:00
5310,183,18,view,2023-06-26 18:00:00
5311,611,17,cart,2023-11-22 13:00:00
5312,733,19,cart,2023-08-06 21:00:00
5313,934,12,view,2023-05-16 07:00:00
5314,439,37,view,2023-09-02 12:00:00
5315,980,31,view,2023-10-30 14:00:00
5316,982,47,view,2024-01-12 16:00:00
5317,932,25,cart,2023-04-15 11:00:00
5318,426,9,view,2023-06-06 13:00:00
5319,40,10,view,2023-09-03 17:00:00
5320,249,4,view,2023-05-13 03:00:00
5321,628,32,view,2023-05-06 11:00:00
5322,609,7,view,2023-06-18 13:00:00
5323,960,47,view,2023-02-21 18:00:00
